entry_id,sensor_id,timestamp,ph,dissolved_oxygen,carbon_dioxide_levels,turbidity
422,3,2025-01-12 06:46:17,7.86,9.07,0.59,0.57
423,3,2025-01-12 13:04:32,8.47,9.82,2.56,4.82
424,2,2025-01-12 07:42:19,8.34,5.22,0.69,1.34
425,1,2025-01-11 21:48:46,7.61,8.22,1.38,4.51
426,1,2025-01-12 05:55:57,8.32,9.54,2.17,4.37
427,3,2025-01-12 13:19:00,8.42,7.34,2.48,4.57
428,1,2025-01-12 09:50:12,7.78,8.61,0.63,4.21
429,2,2025-01-12 11:38:20,7.12,8.87,2.14,1.41
430,2,2025-01-11 20:39:01,6.9,6.26,0.8,1.68
431,2,2025-01-12 00:21:10,8.09,10.21,1.04,4.33
432,1,2025-01-12 05:22:19,7.36,5.19,1.25,3.58
433,2,2025-01-11 22:34:30,7.84,7.64,2.72,2.19
434,1,2025-01-12 07:32:31,7.91,9.31,0.88,2.68
435,3,2025-01-12 06:44:52,8.16,5.49,0.88,1.42
436,3,2025-01-12 14:24:24,7.15,10.86,2.62,3.14
437,1,2025-01-12 14:02:56,7.26,8.38,1.27,1.88
438,3,2025-01-12 16:48:37,7.72,9.62,1.05,2.94
439,2,2025-01-12 11:07:29,8.01,8.5,1.21,2.5
440,2,2025-01-12 05:31:40,7.87,9.27,0.85,0.42
441,3,2025-01-11 23:18:07,6.72,9.14,1.8,0.71
442,1,2025-01-12 13:49:54,6.69,5.75,2.67,2.71
443,3,2025-01-11 22:08:26,7.27,8.28,1.82,2.53
444,3,2025-01-12 02:45:45,7.21,11.96,1.13,4.82
445,3,2025-01-12 12:04:11,7.21,11.95,0.8,1.79
446,1,2025-01-12 17:07:09,8.48,8.24,1.65,4.78
447,3,2025-01-12 17:13:14,6.76,11.08,2.28,3.16
448,1,2025-01-11 18:43:05,7.07,8.0,2.18,0.34
449,2,2025-01-11 23:55:39,7.53,5.85,1.73,2.75
450,1,2025-01-12 16:07:26,7.14,7.52,1.71,1.56
451,3,2025-01-12 14:59:01,8.07,10.6,2.64,0.19
452,1,2025-01-12 14:57:42,8.07,7.01,0.6,3.08
453,2,2025-01-12 16:28:36,7.0,10.28,1.03,4.64
454,3,2025-01-11 22:40:08,6.87,5.88,2.82,2.93
455,3,2025-01-12 09:16:48,7.67,10.96,2.73,3.58
456,1,2025-01-12 03:11:51,8.19,5.96,2.23,2.26
457,1,2025-01-12 02:55:35,7.33,9.53,2.73,1.32
458,1,2025-01-12 12:34:50,7.44,7.44,2.55,1.34
459,2,2025-01-11 21:04:17,8.45,5.87,1.41,0.68
460,2,2025-01-12 15:17:34,8.27,7.92,2.72,1.97
461,2,2025-01-12 04:21:53,7.23,10.13,2.68,2.97
462,3,2025-01-12 10:02:46,8.21,9.12,1.88,3.33
463,2,2025-01-11 22:43:39,7.43,7.46,2.45,2.68
464,1,2025-01-12 16:46:10,7.74,8.53,0.51,3.49
465,2,2025-01-12 06:41:05,8.1,8.07,1.64,3.26
466,3,2025-01-12 08:41:01,7.51,8.93,1.31,0.16
467,1,2025-01-12 06:03:16,7.05,9.09,0.63,1.8
468,2,2025-01-12 02:46:50,8.03,7.66,2.89,3.0
469,2,2025-01-12 15:36:57,8.04,8.23,2.45,4.55
470,3,2025-01-12 10:38:10,7.33,7.42,1.15,1.98
471,3,2025-01-11 23:45:20,8.14,9.55,1.48,2.07
472,1,2025-01-12 07:01:52,8.43,7.6,1.41,0.36
473,2,2025-01-11 21:56:21,6.66,7.37,2.51,3.21
474,3,2025-01-12 12:36:32,7.81,11.95,1.7,3.86
475,3,2025-01-12 14:07:06,7.86,10.92,2.57,1.49
476,1,2025-01-11 20:41:33,8.08,11.1,2.14,0.93
477,3,2025-01-11 22:44:32,7.97,5.63,2.01,4.71
478,1,2025-01-12 14:15:22,8.33,10.31,1.37,4.83
479,3,2025-01-11 22:13:12,7.36,6.44,0.95,3.7
480,1,2025-01-12 04:05:27,8.15,7.22,2.59,4.97
481,2,2025-01-12 02:17:02,7.61,9.54,1.79,3.08
482,3,2025-01-11 19:41:32,7.95,5.26,2.5,4.36
483,1,2025-01-12 16:33:28,8.3,9.02,2.51,1.13
484,2,2025-01-12 00:27:49,8.24,5.34,0.87,4.14
485,1,2025-01-12 05:03:12,6.62,5.24,1.33,4.38
486,1,2025-01-12 08:48:55,7.72,11.8,2.45,3.49
487,1,2025-01-12 14:31:04,6.71,7.01,0.96,1.09
488,2,2025-01-12 02:24:46,8.33,9.37,1.84,4.77
489,1,2025-01-12 11:42:59,8.22,5.4,2.65,1.67
490,3,2025-01-12 10:54:33,7.5,10.48,1.4,3.94
491,3,2025-01-12 00:33:14,7.22,9.68,2.87,3.13
492,2,2025-01-12 04:55:56,7.79,8.9,0.68,3.03
493,1,2025-01-12 09:39:58,6.9,5.04,2.46,2.57
494,2,2025-01-12 16:24:39,7.2,6.53,1.19,4.84
495,3,2025-01-12 04:37:10,6.68,10.38,2.58,2.46
496,3,2025-01-12 09:43:16,7.33,10.57,2.49,0.98
497,3,2025-01-11 21:30:23,7.5,5.82,2.08,4.76
498,3,2025-01-12 06:56:10,6.64,11.75,1.82,0.64
499,2,2025-01-12 13:17:41,7.49,5.87,1.19,3.77
500,3,2025-01-11 18:04:55,6.83,7.2,2.05,2.61
501,1,2025-01-12 12:26:44,7.25,10.3,0.7,3.4
502,1,2025-01-12 03:41:23,7.79,11.99,1.09,4.47
503,1,2025-01-12 07:03:43,7.94,8.89,1.21,1.0
504,1,2025-01-12 09:38:43,7.18,9.86,1.23,4.31
505,3,2025-01-12 02:48:49,6.64,8.23,0.56,0.86
506,3,2025-01-12 13:07:41,7.96,7.47,1.33,1.93
507,1,2025-01-12 10:56:04,7.94,6.73,1.41,4.48
508,2,2025-01-11 20:08:08,6.75,5.71,2.47,3.56
509,2,2025-01-12 01:42:43,7.0,5.15,2.5,3.27
510,3,2025-01-12 03:50:54,8.09,6.57,2.93,0.23
511,3,2025-01-12 07:44:05,8.31,9.8,2.06,4.14
512,1,2025-01-11 21:09:40,7.97,6.54,1.46,3.7
513,3,2025-01-12 11:22:34,6.95,6.4,0.75,1.49
514,2,2025-01-11 18:22:46,6.84,9.86,2.98,4.7
515,2,2025-01-12 17:23:05,7.32,8.03,1.9,1.02
516,3,2025-01-12 03:04:10,6.72,7.85,2.26,4.0
517,3,2025-01-12 10:39:46,6.91,11.05,2.61,1.43
518,3,2025-01-12 14:04:53,7.3,5.94,0.66,2.34
519,3,2025-01-11 22:58:09,8.19,5.9,2.35,3.4
520,3,2025-01-12 10:06:25,7.01,9.62,2.85,0.83
521,3,2025-01-12 16:51:33,8.06,9.07,1.04,2.38
522,3,2025-01-12 00:06:21,7.76,9.48,1.25,2.2
523,2,2025-01-12 07:21:22,7.68,8.26,2.66,2.6
524,2,2025-01-12 10:18:04,7.38,6.69,2.62,3.85
525,3,2025-01-12 15:41:16,7.25,10.39,0.5,0.98
526,2,2025-01-12 03:53:49,8.46,7.97,2.36,3.39
527,1,2025-01-11 22:18:49,7.99,10.31,2.83,2.45
528,3,2025-01-12 12:07:40,7.67,8.76,0.56,3.04
529,2,2025-01-11 23:05:23,8.49,8.49,1.37,4.71
530,1,2025-01-12 01:53:55,7.33,7.23,1.09,3.44
531,1,2025-01-12 15:01:38,7.72,10.43,1.91,1.83
532,2,2025-01-12 16:54:36,6.89,10.94,1.37,0.64
533,3,2025-01-12 16:24:47,6.77,11.91,2.13,1.29
534,2,2025-01-12 06:58:50,7.37,9.07,2.36,0.37
535,3,2025-01-12 00:39:36,7.76,8.08,0.76,3.38
536,1,2025-01-12 13:54:21,7.27,11.02,0.53,4.75
537,3,2025-01-12 05:40:47,8.27,11.68,1.91,3.83
538,3,2025-01-12 09:59:35,7.32,9.91,1.39,2.53
539,1,2025-01-12 03:01:08,8.17,8.07,2.37,2.44
540,1,2025-01-12 09:17:43,7.92,8.64,1.33,0.91
541,3,2025-01-12 15:58:20,7.62,7.82,0.6,0.89
542,1,2025-01-11 20:08:26,6.91,10.01,2.04,3.24
543,2,2025-01-12 16:24:28,7.49,7.85,2.75,3.9
544,1,2025-01-12 13:44:14,7.97,9.63,0.87,2.08
545,1,2025-01-12 16:18:35,8.31,5.32,1.22,3.73
546,3,2025-01-12 08:17:02,6.74,6.78,2.99,3.03
547,1,2025-01-11 21:14:39,8.05,8.34,0.82,4.54
548,1,2025-01-12 17:14:29,6.76,6.63,2.36,2.08
549,3,2025-01-12 17:24:52,7.08,6.4,2.56,1.8
550,1,2025-01-12 01:24:47,6.77,8.19,2.97,1.08
551,3,2025-01-12 16:49:10,8.09,6.71,2.59,1.24
552,2,2025-01-12 04:08:46,8.32,5.35,2.14,3.4
553,2,2025-01-12 06:37:31,7.39,8.25,2.57,2.17
554,3,2025-01-12 07:01:54,6.98,6.74,1.19,3.21
555,3,2025-01-12 15:08:28,6.95,8.99,2.23,1.06
556,2,2025-01-11 18:45:16,8.45,7.83,2.85,4.71
557,1,2025-01-12 00:10:41,8.05,11.0,1.1,3.25
558,3,2025-01-12 02:13:23,6.8,6.92,1.32,2.0
559,3,2025-01-12 06:59:06,8.16,8.36,0.53,3.64
560,1,2025-01-11 18:54:18,6.84,5.21,1.43,2.28
561,2,2025-01-12 11:12:21,8.03,10.33,2.8,0.14
562,2,2025-01-12 06:48:42,7.43,7.38,2.11,0.66
563,1,2025-01-11 22:36:48,8.45,7.4,1.43,1.0
564,2,2025-01-12 10:50:50,7.95,7.63,1.78,2.69
565,3,2025-01-11 19:55:24,7.99,6.33,0.6,2.73
566,3,2025-01-12 03:26:07,8.29,10.8,2.88,3.39
567,1,2025-01-12 10:44:25,7.42,5.11,0.96,4.91
568,3,2025-01-12 17:20:31,7.58,5.3,1.57,4.16
569,3,2025-01-12 08:56:37,6.72,8.56,2.21,4.39
570,3,2025-01-11 23:40:49,6.58,9.73,1.91,3.21
571,3,2025-01-12 05:38:03,6.7,7.65,0.59,4.87
572,3,2025-01-12 13:28:31,7.96,10.67,2.64,0.16
573,2,2025-01-12 01:25:07,8.21,9.94,2.15,0.16
574,1,2025-01-12 13:22:14,8.48,8.41,1.67,0.85
575,3,2025-01-12 16:44:43,7.89,10.67,1.48,4.25
576,3,2025-01-11 18:28:03,8.25,6.07,2.76,0.71
577,1,2025-01-12 02:45:48,8.49,10.54,1.32,2.26
578,2,2025-01-11 22:06:21,6.78,6.36,2.48,3.79
579,1,2025-01-12 02:01:40,7.48,8.17,1.94,0.68
580,1,2025-01-12 15:51:27,8.35,6.86,2.05,4.13
581,3,2025-01-12 06:52:50,7.68,7.54,1.19,3.21
582,3,2025-01-11 18:56:16,6.58,10.56,2.56,0.28
583,3,2025-01-12 01:51:01,6.8,7.7,1.49,0.25
584,2,2025-01-12 07:05:24,7.15,6.81,0.51,4.44
585,1,2025-01-12 16:52:31,7.07,6.66,1.21,4.83
586,3,2025-01-12 14:09:17,8.38,6.82,2.34,4.35
587,1,2025-01-12 14:17:18,8.31,11.57,2.24,1.17
588,3,2025-01-12 02:03:01,8.42,11.8,2.62,3.16
589,3,2025-01-12 03:35:05,7.03,7.11,2.52,2.19
590,1,2025-01-11 23:06:47,7.43,9.68,1.9,2.74
591,2,2025-01-12 05:08:16,7.58,11.02,2.29,3.44
592,3,2025-01-12 12:06:07,7.18,8.5,2.9,2.59
593,2,2025-01-12 01:33:42,7.04,8.33,2.06,0.92
594,3,2025-01-12 10:41:24,7.36,6.57,0.99,1.75
595,2,2025-01-12 10:05:40,8.18,11.53,2.93,3.5
596,2,2025-01-12 16:26:32,8.26,9.67,2.98,4.33
597,1,2025-01-12 08:36:47,7.98,8.07,1.77,0.26
598,2,2025-01-12 08:34:33,8.46,8.69,2.93,3.37
599,3,2025-01-11 23:06:29,8.2,7.75,2.79,3.69
600,3,2025-01-12 06:30:53,7.6,5.56,2.18,3.6
601,2,2025-01-11 22:19:23,6.57,11.96,1.26,2.31
602,3,2025-01-11 22:42:24,8.48,10.84,2.52,0.94
603,2,2025-01-12 17:16:20,7.02,10.44,2.98,4.28
604,1,2025-01-11 18:29:44,7.18,8.28,0.68,1.35
605,3,2025-01-12 08:48:55,7.24,6.27,0.62,0.65
606,1,2025-01-12 16:41:44,7.67,8.49,1.88,2.57
607,2,2025-01-12 14:55:33,8.05,8.18,1.67,2.44
608,1,2025-01-11 23:14:07,7.38,7.41,0.69,3.01
609,2,2025-01-11 18:17:16,7.12,10.5,2.88,1.98
610,2,2025-01-11 18:54:37,6.85,5.03,2.39,0.77
611,2,2025-01-12 13:12:37,7.4,11.95,0.73,2.05
612,2,2025-01-12 02:21:55,7.23,10.5,1.23,2.24
613,1,2025-01-12 05:11:52,7.02,6.51,1.33,0.91
614,2,2025-01-12 00:25:53,7.57,7.27,2.11,3.74
615,1,2025-01-12 16:47:37,7.86,7.53,1.45,3.81
616,3,2025-01-12 09:27:25,8.16,8.16,0.84,3.31
617,2,2025-01-12 02:08:59,6.58,5.17,1.53,0.52
618,3,2025-01-12 00:33:50,7.68,10.0,0.77,2.58
619,3,2025-01-12 16:39:38,7.14,6.18,0.67,4.76
620,1,2025-01-11 22:18:15,7.12,8.82,2.24,3.49
621,1,2025-01-11 18:32:34,8.31,9.09,2.29,2.09
622,2,2025-01-11 22:38:07,7.54,11.6,1.31,4.68
623,2,2025-01-11 19:53:16,7.66,7.09,2.41,1.18
624,3,2025-01-12 17:40:09,6.77,10.38,2.85,0.33
625,3,2025-01-12 09:17:34,7.09,7.86,2.4,3.52
626,2,2025-01-12 07:42:05,6.55,10.42,0.79,2.18
627,3,2025-01-12 17:12:42,8.31,7.8,1.94,0.62
628,2,2025-01-11 22:35:50,8.11,10.54,1.97,0.36
629,1,2025-01-12 01:50:32,8.11,11.4,2.42,0.21
630,1,2025-01-12 07:06:01,8.19,11.68,1.52,3.52
631,2,2025-01-12 11:37:26,7.51,5.81,1.38,2.38
632,2,2025-01-12 15:26:22,6.67,8.66,1.52,2.11
633,3,2025-01-12 16:37:31,8.44,5.44,1.14,0.53
634,2,2025-01-11 22:24:42,7.59,8.88,2.97,1.51
635,3,2025-01-11 21:28:23,8.19,7.41,1.94,1.83
636,2,2025-01-12 08:11:11,7.26,10.35,2.82,2.73
637,1,2025-01-11 18:21:45,7.14,8.24,2.98,1.88
638,3,2025-01-11 18:52:05,7.04,5.24,1.49,1.21
639,2,2025-01-11 21:23:04,7.24,10.08,2.21,3.62
640,2,2025-01-12 16:13:05,7.1,6.11,1.11,2.56
641,1,2025-01-12 15:52:56,7.74,6.91,0.97,4.54
642,1,2025-01-12 00:21:07,7.84,10.65,0.85,2.68
643,1,2025-01-12 09:10:45,7.27,7.21,0.7,0.72
644,3,2025-01-12 11:04:40,7.9,10.5,1.84,2.85
645,1,2025-01-12 17:51:41,7.54,7.96,0.79,3.16
646,2,2025-01-12 10:36:13,8.45,6.43,1.98,0.45
647,3,2025-01-12 15:50:41,8.37,7.45,1.73,3.66
648,3,2025-01-12 01:31:33,8.33,11.47,2.29,3.35
649,1,2025-01-12 01:51:09,7.58,10.03,0.9,0.82
650,2,2025-01-12 12:05:36,8.0,6.95,0.61,3.91
651,3,2025-01-11 21:32:39,7.03,9.4,2.15,4.82
652,3,2025-01-12 16:27:47,8.39,5.62,1.98,1.63
653,3,2025-01-12 15:16:26,7.59,10.53,0.92,0.84
654,3,2025-01-11 22:47:49,7.95,10.8,1.23,3.8
655,2,2025-01-12 16:47:28,7.96,5.35,2.69,0.29
656,3,2025-01-11 19:20:06,7.97,7.05,1.35,3.32
657,3,2025-01-11 20:50:27,8.12,11.56,1.93,0.24
658,1,2025-01-12 14:20:18,8.03,8.62,1.21,0.43
659,2,2025-01-12 10:33:13,8.49,7.77,1.65,3.32
660,3,2025-01-12 04:30:51,7.69,7.7,2.83,3.04
661,3,2025-01-12 03:22:12,7.93,8.25,0.52,1.23
662,3,2025-01-11 18:29:18,7.08,7.38,0.58,1.1
663,2,2025-01-12 15:04:43,7.93,7.79,2.26,4.99
664,2,2025-01-11 18:45:18,7.95,9.1,2.36,1.35
665,3,2025-01-11 21:44:55,8.31,11.72,1.63,4.03
666,1,2025-01-12 03:51:09,7.81,10.3,1.29,3.61
667,2,2025-01-12 04:27:23,7.09,9.47,0.91,2.37
668,3,2025-01-12 14:27:48,7.51,6.58,2.99,0.67
669,1,2025-01-11 19:50:49,6.54,7.22,1.59,4.19
670,1,2025-01-12 04:01:39,7.71,7.45,1.79,3.5
671,1,2025-01-11 20:53:54,7.07,10.29,0.94,2.05
672,2,2025-01-12 16:58:25,7.79,11.46,0.86,2.62
673,2,2025-01-12 10:05:41,7.76,6.68,2.48,1.06
674,1,2025-01-12 08:20:56,7.49,6.34,2.31,4.44
675,3,2025-01-12 05:02:14,8.21,10.03,0.61,0.87
676,3,2025-01-12 13:42:48,7.09,7.25,2.5,3.75
677,2,2025-01-12 09:47:11,6.51,5.35,0.95,4.38
678,2,2025-01-12 12:59:49,7.36,11.52,1.14,4.04
679,1,2025-01-12 01:47:41,7.42,6.64,2.9,1.38
680,1,2025-01-12 13:37:03,8.1,6.14,2.59,0.31
681,2,2025-01-12 14:21:35,7.15,8.8,2.8,2.13
682,2,2025-01-12 17:19:15,6.56,6.12,1.41,4.44
683,3,2025-01-11 19:11:06,7.25,7.55,0.51,3.06
684,1,2025-01-12 08:02:02,8.39,6.89,1.88,4.36
685,1,2025-01-12 15:45:30,7.63,9.44,2.27,1.9
686,2,2025-01-12 11:46:15,7.82,10.92,2.11,2.7
687,1,2025-01-12 08:39:44,7.28,11.91,1.22,1.18
688,3,2025-01-12 03:17:00,7.93,8.61,1.04,2.08
689,1,2025-01-12 02:21:50,8.06,5.41,1.5,4.03
690,2,2025-01-12 06:06:36,7.57,10.26,2.47,3.37
691,1,2025-01-12 12:38:50,7.84,7.44,2.27,4.7
692,1,2025-01-12 12:37:51,7.19,7.01,0.52,1.18
693,2,2025-01-12 12:02:13,6.93,9.37,0.96,4.24
694,2,2025-01-11 20:36:45,6.77,6.84,1.31,3.42
695,1,2025-01-12 08:26:35,7.03,9.03,2.39,1.62
696,2,2025-01-12 10:58:03,7.41,6.6,2.66,4.44
697,3,2025-01-12 12:58:39,7.46,7.08,1.4,1.81
698,3,2025-01-12 10:03:51,7.88,9.25,2.98,2.44
699,3,2025-01-12 13:31:04,8.2,10.48,1.7,3.25
700,1,2025-01-11 22:45:38,8.41,7.44,2.15,3.35
701,3,2025-01-12 15:35:59,6.51,9.82,2.34,0.67
702,3,2025-01-12 12:45:38,8.36,9.1,2.75,4.77
703,3,2025-01-12 12:41:57,8.1,11.14,2.87,2.47
704,1,2025-01-12 17:04:39,7.9,7.65,1.97,2.43
705,3,2025-01-12 01:35:10,7.27,8.27,1.39,4.7
706,1,2025-01-12 16:59:20,7.17,10.17,2.52,0.64
707,2,2025-01-11 20:00:49,7.58,10.48,0.72,3.42
708,1,2025-01-12 08:13:11,7.46,8.48,0.78,0.23
709,3,2025-01-12 03:29:59,6.64,9.43,2.1,1.24
710,2,2025-01-12 15:05:06,8.37,10.07,2.26,3.47
711,3,2025-01-12 17:20:07,7.29,11.7,2.29,3.01
712,1,2025-01-11 22:24:25,7.01,9.19,1.22,4.22
713,1,2025-01-12 06:21:19,7.9,9.37,2.41,1.63
714,3,2025-01-12 16:25:39,8.22,7.48,1.61,1.29
715,3,2025-01-12 09:34:26,7.95,7.33,2.78,3.0
716,3,2025-01-12 08:42:20,7.08,8.6,1.48,3.38
717,1,2025-01-12 01:05:21,7.73,9.6,2.72,1.58
718,2,2025-01-12 15:29:54,7.16,5.39,2.17,4.62
719,1,2025-01-11 21:19:29,7.09,7.42,0.81,4.49
720,2,2025-01-12 08:55:51,7.94,9.82,2.64,0.78
721,2,2025-01-12 00:45:28,7.84,6.44,2.44,0.13
722,3,2025-01-11 20:43:25,7.07,9.06,1.29,0.79
723,3,2025-01-11 23:37:44,7.63,6.99,0.78,1.21
724,1,2025-01-12 12:32:36,7.21,5.69,2.7,0.37
725,2,2025-01-11 23:00:11,6.98,8.38,2.09,2.9
726,2,2025-01-12 08:55:35,7.13,6.02,2.11,2.87
727,2,2025-01-12 15:25:30,7.77,5.84,1.98,4.72
728,1,2025-01-12 10:06:05,7.91,6.93,1.79,4.17
729,2,2025-01-12 17:40:17,6.82,11.47,1.72,1.8
730,1,2025-01-12 10:32:35,7.49,9.98,1.47,4.03
731,2,2025-01-12 05:56:05,8.36,11.03,0.85,2.71
732,2,2025-01-12 00:44:19,7.82,7.46,2.42,3.93
733,3,2025-01-11 22:09:05,7.67,5.27,2.75,3.67
734,2,2025-01-11 21:45:36,7.98,8.32,1.51,3.48
735,2,2025-01-12 15:22:00,7.22,9.48,1.72,0.61
736,2,2025-01-12 10:10:42,7.39,6.8,1.73,1.72
737,1,2025-01-12 07:29:55,6.67,8.94,1.29,4.47
738,3,2025-01-12 05:05:48,7.02,7.62,2.26,4.03
739,2,2025-01-11 18:07:51,8.26,10.19,1.62,0.79
740,1,2025-01-11 19:16:28,8.2,5.98,2.84,4.2
741,1,2025-01-12 12:10:57,8.19,10.33,0.89,3.4
742,2,2025-01-12 12:48:31,8.35,6.38,2.95,0.94
743,2,2025-01-12 17:00:04,6.79,7.46,0.66,1.34
744,1,2025-01-12 06:18:52,6.74,9.42,1.4,3.85
745,1,2025-01-11 20:28:54,8.16,9.34,2.6,4.65
746,1,2025-01-11 21:26:37,8.21,8.36,1.85,4.04
747,2,2025-01-12 01:38:00,6.76,7.85,2.92,4.73
748,2,2025-01-11 23:13:30,7.38,7.08,0.54,1.32
749,2,2025-01-12 06:02:09,7.94,5.38,2.23,0.51
750,1,2025-01-11 22:24:38,7.67,8.35,2.99,3.84
751,1,2025-01-12 09:08:44,6.57,7.11,0.93,2.37
752,1,2025-01-12 12:17:44,7.34,7.13,0.53,0.43
753,3,2025-01-12 16:54:12,7.11,7.7,2.55,4.59
754,3,2025-01-11 18:27:35,7.03,6.87,1.59,1.27
755,1,2025-01-11 19:27:45,6.56,8.12,2.95,0.69
756,2,2025-01-12 12:51:50,7.74,9.63,2.93,0.59
757,3,2025-01-12 05:21:15,7.05,6.64,1.06,4.83
758,3,2025-01-12 12:20:40,7.01,5.33,1.7,2.21
759,3,2025-01-12 09:57:44,7.56,7.63,2.58,3.78
760,3,2025-01-12 13:21:03,7.49,7.06,2.89,1.13
761,3,2025-01-12 00:42:46,8.44,5.11,2.64,5.0
762,1,2025-01-12 00:32:31,6.58,6.12,0.63,2.69
763,3,2025-01-12 05:36:57,6.69,10.8,2.26,0.19
764,3,2025-01-12 01:06:30,7.87,8.81,1.1,1.92
765,1,2025-01-12 02:06:15,7.3,5.71,0.72,1.15
766,1,2025-01-11 18:19:37,8.32,8.23,2.48,1.17
767,2,2025-01-12 15:51:07,7.85,5.43,2.82,1.94
768,3,2025-01-12 15:56:05,7.25,9.32,0.87,4.68
769,1,2025-01-12 13:20:32,8.0,8.81,2.89,4.76
770,3,2025-01-12 07:59:08,8.12,8.53,1.82,0.99
771,3,2025-01-12 17:55:00,8.28,10.22,1.83,2.45
772,3,2025-01-12 03:56:53,8.09,5.04,2.23,2.72
773,2,2025-01-12 13:30:25,7.91,8.9,2.68,2.23
774,1,2025-01-12 17:30:17,6.99,10.95,0.56,4.81
775,2,2025-01-12 00:59:20,8.2,6.21,2.46,0.45
776,3,2025-01-11 23:15:06,7.36,10.89,2.74,1.05
777,2,2025-01-12 10:03:42,6.66,11.47,1.77,0.8
778,3,2025-01-11 19:14:31,7.09,9.11,2.83,3.61
779,3,2025-01-11 18:25:01,7.7,8.92,0.54,2.8
780,3,2025-01-12 04:11:21,8.47,6.2,1.96,2.23
781,2,2025-01-12 15:34:09,7.76,10.36,2.93,2.19
782,3,2025-01-12 11:03:42,7.75,10.24,1.78,1.09
783,1,2025-01-11 22:49:26,7.32,10.2,1.67,0.47
784,2,2025-01-11 22:11:15,7.93,9.75,2.18,2.63
785,3,2025-01-12 17:13:13,7.01,7.78,2.22,4.99
786,1,2025-01-11 18:51:33,8.03,9.39,0.65,4.34
787,3,2025-01-12 01:33:39,7.77,7.67,0.51,3.74
788,2,2025-01-12 05:12:20,7.93,11.48,1.39,4.0
789,3,2025-01-12 00:46:01,7.68,6.34,2.43,2.37
790,1,2025-01-12 04:30:53,8.01,9.59,2.16,3.54
791,2,2025-01-12 04:48:12,6.63,8.43,0.98,3.55
792,3,2025-01-12 14:35:03,6.93,8.02,1.76,2.93
793,3,2025-01-12 11:50:24,7.27,6.24,1.05,3.39
794,3,2025-01-11 19:38:41,8.47,11.86,1.25,3.55
795,1,2025-01-12 17:03:41,7.59,8.54,0.55,1.47
796,3,2025-01-12 07:57:43,7.52,9.96,1.23,3.14
797,1,2025-01-12 12:20:58,8.11,10.82,1.27,0.94
798,3,2025-01-12 14:24:08,6.84,8.39,1.48,0.46
799,3,2025-01-12 17:22:09,7.07,9.2,1.89,4.12
800,1,2025-01-12 10:44:56,7.14,9.7,1.55,4.63
801,1,2025-01-12 00:19:15,8.1,10.43,2.45,4.92
802,2,2025-01-12 01:44:03,8.5,6.78,1.64,2.38
803,3,2025-01-11 19:40:40,8.38,11.87,2.42,1.36
804,1,2025-01-11 19:10:59,7.44,8.98,1.79,4.73
805,3,2025-01-12 05:16:27,7.43,6.87,2.27,1.21
806,2,2025-01-12 13:48:13,7.13,6.66,0.7,3.23
807,3,2025-01-12 03:15:04,7.23,8.08,1.13,2.31
808,2,2025-01-11 23:12:24,7.9,11.78,1.24,0.17
809,2,2025-01-12 14:06:25,7.95,8.73,1.62,0.34
810,1,2025-01-12 17:07:22,7.38,7.43,2.13,3.4
811,1,2025-01-12 16:07:22,8.05,8.26,2.32,4.53
812,3,2025-01-12 07:31:50,8.27,10.88,1.72,1.73
813,3,2025-01-11 18:41:34,6.79,5.52,1.08,3.32
814,3,2025-01-12 05:12:34,7.05,7.74,1.51,2.49
815,1,2025-01-12 11:30:00,7.85,7.18,2.94,0.99
816,3,2025-01-12 11:06:18,7.91,10.35,0.65,2.96
817,3,2025-01-12 10:16:03,8.11,11.19,1.94,1.5
818,1,2025-01-12 10:42:59,8.07,11.65,1.72,3.33
819,1,2025-01-12 05:26:34,7.11,10.53,1.88,2.4
820,2,2025-01-12 00:58:05,7.11,6.77,0.98,1.45
821,1,2025-01-12 04:56:47,7.41,5.33,2.05,1.46
822,3,2025-01-12 06:23:34,7.52,11.67,2.44,1.6
823,2,2025-01-12 08:02:32,8.27,5.83,0.69,4.61
824,1,2025-01-12 06:52:44,7.61,9.43,2.74,2.34
825,3,2025-01-11 23:53:09,7.86,10.21,2.04,1.82
826,3,2025-01-12 06:17:06,6.95,6.66,1.52,4.48
827,1,2025-01-12 14:42:45,7.18,11.04,1.72,1.72
828,3,2025-01-12 02:22:56,7.59,8.31,0.88,0.27
829,1,2025-01-11 21:49:38,7.65,10.02,1.96,3.52
830,3,2025-01-11 19:53:51,6.68,11.64,0.92,2.95
831,2,2025-01-12 16:21:04,6.97,6.03,0.93,2.61
832,3,2025-01-12 03:03:34,7.39,6.24,0.63,4.53
833,1,2025-01-12 04:11:07,6.65,9.56,2.11,2.0
834,2,2025-01-12 11:29:18,7.77,10.87,0.59,4.46
835,1,2025-01-11 19:17:02,7.99,11.04,2.89,3.04
836,2,2025-01-12 17:15:10,8.45,5.65,2.69,0.88
837,3,2025-01-12 04:45:30,8.23,11.77,1.97,4.01
838,3,2025-01-12 13:08:05,7.34,8.56,0.61,4.82
839,1,2025-01-11 19:11:40,6.82,5.61,1.78,2.71
840,3,2025-01-11 22:23:07,7.86,7.72,2.18,4.0
841,2,2025-01-12 05:36:02,6.69,10.15,1.98,4.58
842,1,2025-01-11 23:56:21,8.13,9.01,0.5,1.1
843,3,2025-01-12 03:59:24,7.2,10.58,2.43,2.03
